"Key","Adv","ObDate","FcstDate","WindField","NE","SE","SW","NW"
"AL072016",28,2016-08-29 15:00:00,2016-08-30 12:00:00,34,130,130,80,90
"AL072016",28,2016-08-29 15:00:00,2016-08-31 00:00:00,34,130,140,90,90
"AL072016",28,2016-08-29 15:00:00,2016-08-31 12:00:00,34,140,150,100,100
"AL072016",28,2016-08-29 15:00:00,2016-09-01 12:00:00,34,140,180,100,100
"AL072016",27,2016-08-29 09:00:00,2016-08-29 18:00:00,64,30,25,20,25
"AL072016",27,2016-08-29 09:00:00,2016-08-30 06:00:00,64,30,25,20,25
"AL072016",27,2016-08-29 09:00:00,2016-08-30 18:00:00,64,30,30,20,25
"AL072016",27,2016-08-29 09:00:00,2016-08-29 18:00:00,50,70,50,40,50
"AL072016",27,2016-08-29 09:00:00,2016-08-30 06:00:00,50,70,50,40,50
"AL072016",27,2016-08-29 09:00:00,2016-08-30 18:00:00,50,70,70,50,50
"AL072016",27,2016-08-29 09:00:00,2016-08-31 06:00:00,50,70,70,50,50
"AL072016",27,2016-08-29 09:00:00,2016-09-01 06:00:00,50,70,70,50,50
"AL072016",27,2016-08-29 09:00:00,2016-08-29 18:00:00,34,130,130,80,90
"AL072016",27,2016-08-29 09:00:00,2016-08-30 06:00:00,34,130,130,80,90
"AL072016",27,2016-08-29 09:00:00,2016-08-30 18:00:00,34,130,140,90,90
"AL072016",27,2016-08-29 09:00:00,2016-08-31 06:00:00,34,140,150,100,100
"AL072016",27,2016-08-29 09:00:00,2016-09-01 06:00:00,34,140,150,100,100
"AL072016",26,2016-08-29 03:00:00,2016-08-29 12:00:00,64,30,20,15,20
"AL072016",26,2016-08-29 03:00:00,2016-08-30 00:00:00,64,30,25,20,25
"AL072016",26,2016-08-29 03:00:00,2016-08-30 12:00:00,64,30,30,20,25
"AL072016",26,2016-08-29 03:00:00,2016-08-29 12:00:00,50,60,40,30,40
"AL072016",26,2016-08-29 03:00:00,2016-08-30 00:00:00,50,70,50,40,50
"AL072016",26,2016-08-29 03:00:00,2016-08-30 12:00:00,50,70,70,50,50
"AL072016",26,2016-08-29 03:00:00,2016-08-31 00:00:00,50,70,70,50,50
"AL072016",26,2016-08-29 03:00:00,2016-09-01 00:00:00,50,70,70,50,50
"AL072016",26,2016-08-29 03:00:00,2016-08-29 12:00:00,34,120,120,60,90
"AL072016",26,2016-08-29 03:00:00,2016-08-30 00:00:00,34,130,130,80,90
"AL072016",26,2016-08-29 03:00:00,2016-08-30 12:00:00,34,130,140,90,90
"AL072016",26,2016-08-29 03:00:00,2016-08-31 00:00:00,34,140,150,100,100
"AL072016",26,2016-08-29 03:00:00,2016-09-01 00:00:00,34,140,150,100,100
"AL072016",25,2016-08-28 21:00:00,2016-08-29 06:00:00,64,20,20,15,20
"AL072016",25,2016-08-28 21:00:00,2016-08-29 18:00:00,64,20,20,15,20
"AL072016",25,2016-08-28 21:00:00,2016-08-30 06:00:00,64,30,30,20,30
"AL072016",25,2016-08-28 21:00:00,2016-08-29 06:00:00,50,60,40,30,40
"AL072016",25,2016-08-28 21:00:00,2016-08-29 18:00:00,50,70,50,40,50
"AL072016",25,2016-08-28 21:00:00,2016-08-30 06:00:00,50,70,60,50,60
"AL072016",25,2016-08-28 21:00:00,2016-08-30 18:00:00,50,70,70,50,60
"AL072016",25,2016-08-28 21:00:00,2016-08-31 18:00:00,50,80,80,70,60
"AL072016",25,2016-08-28 21:00:00,2016-08-29 06:00:00,34,120,120,60,90
"AL072016",25,2016-08-28 21:00:00,2016-08-29 18:00:00,34,130,120,80,110
"AL072016",25,2016-08-28 21:00:00,2016-08-30 06:00:00,34,140,120,90,110
"AL072016",25,2016-08-28 21:00:00,2016-08-30 18:00:00,34,140,130,100,110
"AL072016",25,2016-08-28 21:00:00,2016-08-31 18:00:00,34,140,150,120,110
"AL072016",24,2016-08-28 15:00:00,2016-08-29 00:00:00,64,20,20,15,20
"AL072016",24,2016-08-28 15:00:00,2016-08-29 12:00:00,64,20,20,15,20
"AL072016",24,2016-08-28 15:00:00,2016-08-30 00:00:00,64,30,30,20,30
"AL072016",24,2016-08-28 15:00:00,2016-08-29 00:00:00,50,60,40,30,40
"AL072016",24,2016-08-28 15:00:00,2016-08-29 12:00:00,50,70,50,40,50
"AL072016",24,2016-08-28 15:00:00,2016-08-30 00:00:00,50,70,60,50,60
"AL072016",24,2016-08-28 15:00:00,2016-08-30 12:00:00,50,70,70,50,60
"AL072016",24,2016-08-28 15:00:00,2016-08-31 12:00:00,50,80,80,70,60
"AL072016",24,2016-08-28 15:00:00,2016-08-29 00:00:00,34,120,120,60,90
"AL072016",24,2016-08-28 15:00:00,2016-08-29 12:00:00,34,130,120,80,110
"AL072016",24,2016-08-28 15:00:00,2016-08-30 00:00:00,34,140,120,90,110
"AL072016",24,2016-08-28 15:00:00,2016-08-30 12:00:00,34,140,130,100,110
"AL072016",24,2016-08-28 15:00:00,2016-08-31 12:00:00,34,140,150,120,110
"AL072016",23,2016-08-28 09:00:00,2016-08-28 18:00:00,64,15,15,10,15
"AL072016",23,2016-08-28 09:00:00,2016-08-29 06:00:00,64,20,20,15,20
"AL072016",23,2016-08-28 09:00:00,2016-08-29 18:00:00,64,30,30,20,30
"AL072016",23,2016-08-28 09:00:00,2016-08-28 18:00:00,50,60,40,30,40
"AL072016",23,2016-08-28 09:00:00,2016-08-29 06:00:00,50,70,50,40,50
"AL072016",23,2016-08-28 09:00:00,2016-08-29 18:00:00,50,70,60,50,60
"AL072016",23,2016-08-28 09:00:00,2016-08-30 06:00:00,50,70,70,50,60
"AL072016",23,2016-08-28 09:00:00,2016-08-31 06:00:00,50,80,80,70,60
"AL072016",23,2016-08-28 09:00:00,2016-08-28 18:00:00,34,120,120,60,90
"AL072016",23,2016-08-28 09:00:00,2016-08-29 06:00:00,34,130,120,80,110
"AL072016",23,2016-08-28 09:00:00,2016-08-29 18:00:00,34,140,120,90,110
"AL072016",23,2016-08-28 09:00:00,2016-08-30 06:00:00,34,140,130,100,110
"AL072016",23,2016-08-28 09:00:00,2016-08-31 06:00:00,34,140,150,120,110
"AL072016",22,2016-08-28 03:00:00,2016-08-28 12:00:00,64,15,15,10,15
"AL072016",22,2016-08-28 03:00:00,2016-08-29 00:00:00,64,20,20,15,20
"AL072016",22,2016-08-28 03:00:00,2016-08-29 12:00:00,64,30,30,20,30
"AL072016",22,2016-08-28 03:00:00,2016-08-28 12:00:00,50,60,40,30,40
"AL072016",22,2016-08-28 03:00:00,2016-08-29 00:00:00,50,70,50,40,50
"AL072016",22,2016-08-28 03:00:00,2016-08-29 12:00:00,50,70,60,50,60
"AL072016",22,2016-08-28 03:00:00,2016-08-30 00:00:00,50,70,70,50,60
"AL072016",22,2016-08-28 03:00:00,2016-08-31 00:00:00,50,80,80,70,60
"AL072016",22,2016-08-28 03:00:00,2016-08-28 12:00:00,34,120,120,60,90
"AL072016",22,2016-08-28 03:00:00,2016-08-29 00:00:00,34,130,120,80,110
"AL072016",22,2016-08-28 03:00:00,2016-08-29 12:00:00,34,140,120,90,110
"AL072016",22,2016-08-28 03:00:00,2016-08-30 00:00:00,34,140,130,100,110
"AL072016",22,2016-08-28 03:00:00,2016-08-31 00:00:00,34,140,150,120,110
"AL072016",21,2016-08-27 21:00:00,2016-08-28 06:00:00,64,15,15,10,15
"AL072016",21,2016-08-27 21:00:00,2016-08-28 18:00:00,64,20,20,15,20
"AL072016",21,2016-08-27 21:00:00,2016-08-29 06:00:00,64,30,30,20,30
"AL072016",21,2016-08-27 21:00:00,2016-08-28 06:00:00,50,60,40,30,40
"AL072016",21,2016-08-27 21:00:00,2016-08-28 18:00:00,50,70,50,40,50
"AL072016",21,2016-08-27 21:00:00,2016-08-29 06:00:00,50,70,60,50,60
"AL072016",21,2016-08-27 21:00:00,2016-08-29 18:00:00,50,70,70,50,60
"AL072016",21,2016-08-27 21:00:00,2016-08-30 18:00:00,50,80,80,70,60
"AL072016",21,2016-08-27 21:00:00,2016-08-28 06:00:00,34,130,100,60,110
"AL072016",21,2016-08-27 21:00:00,2016-08-28 18:00:00,34,130,120,80,110
"AL072016",21,2016-08-27 21:00:00,2016-08-29 06:00:00,34,140,120,90,110
"AL072016",21,2016-08-27 21:00:00,2016-08-29 18:00:00,34,140,130,100,110
"AL072016",21,2016-08-27 21:00:00,2016-08-30 18:00:00,34,140,150,120,110
"AL072016",20,2016-08-27 15:00:00,2016-08-28 00:00:00,64,15,15,10,15
"AL072016",20,2016-08-27 15:00:00,2016-08-28 12:00:00,64,20,20,15,20
"AL072016",20,2016-08-27 15:00:00,2016-08-29 00:00:00,64,30,30,20,30
"AL072016",20,2016-08-27 15:00:00,2016-08-28 00:00:00,50,60,40,20,40
"AL072016",20,2016-08-27 15:00:00,2016-08-28 12:00:00,50,60,50,40,50
"AL072016",20,2016-08-27 15:00:00,2016-08-29 00:00:00,50,70,60,50,60
"AL072016",20,2016-08-27 15:00:00,2016-08-29 12:00:00,50,70,70,50,60
"AL072016",20,2016-08-27 15:00:00,2016-08-30 12:00:00,50,80,80,70,60
"AL072016",20,2016-08-27 15:00:00,2016-08-28 00:00:00,34,130,90,60,100
"AL072016",20,2016-08-27 15:00:00,2016-08-28 12:00:00,34,130,110,80,100
"AL072016",20,2016-08-27 15:00:00,2016-08-29 00:00:00,34,140,120,90,110
"AL072016",20,2016-08-27 15:00:00,2016-08-29 12:00:00,34,140,130,100,110
"AL072016",20,2016-08-27 15:00:00,2016-08-30 12:00:00,34,140,150,120,110
"AL072016",19,2016-08-27 09:00:00,2016-08-28 06:00:00,64,30,20,NA,20
"AL072016",19,2016-08-27 09:00:00,2016-08-28 18:00:00,64,35,30,20,30
"AL072016",19,2016-08-27 09:00:00,2016-08-27 18:00:00,50,60,40,20,40
"AL072016",19,2016-08-27 09:00:00,2016-08-28 06:00:00,50,60,50,40,50
"AL072016",19,2016-08-27 09:00:00,2016-08-28 18:00:00,50,70,60,50,50
"AL072016",19,2016-08-27 09:00:00,2016-08-29 06:00:00,50,70,70,50,60
"AL072016",19,2016-08-27 09:00:00,2016-08-30 06:00:00,50,80,80,70,60
"AL072016",19,2016-08-27 09:00:00,2016-08-27 18:00:00,34,130,90,60,100
"AL072016",19,2016-08-27 09:00:00,2016-08-28 06:00:00,34,130,110,80,100
"AL072016",19,2016-08-27 09:00:00,2016-08-28 18:00:00,34,140,120,90,110
"AL072016",19,2016-08-27 09:00:00,2016-08-29 06:00:00,34,140,130,100,110
"AL072016",19,2016-08-27 09:00:00,2016-08-30 06:00:00,34,140,150,120,110
"AL072016",18,2016-08-27 03:00:00,2016-08-28 00:00:00,64,30,20,NA,20
"AL072016",18,2016-08-27 03:00:00,2016-08-28 12:00:00,64,30,25,20,25
"AL072016",18,2016-08-27 03:00:00,2016-08-27 12:00:00,50,60,30,20,30
"AL072016",18,2016-08-27 03:00:00,2016-08-28 00:00:00,50,70,40,30,40
"AL072016",18,2016-08-27 03:00:00,2016-08-28 12:00:00,50,70,50,30,40
"AL072016",18,2016-08-27 03:00:00,2016-08-29 00:00:00,50,70,60,40,50
"AL072016",18,2016-08-27 03:00:00,2016-08-30 00:00:00,50,80,80,60,60
"AL072016",18,2016-08-27 03:00:00,2016-08-27 12:00:00,34,130,80,40,100
"AL072016",18,2016-08-27 03:00:00,2016-08-28 00:00:00,34,130,100,60,100
"AL072016",18,2016-08-27 03:00:00,2016-08-28 12:00:00,34,130,100,80,100
"AL072016",18,2016-08-27 03:00:00,2016-08-29 00:00:00,34,140,120,90,100
"AL072016",18,2016-08-27 03:00:00,2016-08-30 00:00:00,34,150,150,100,100
"AL072016",17,2016-08-26 21:00:00,2016-08-27 18:00:00,64,30,NA,NA,NA
"AL072016",17,2016-08-26 21:00:00,2016-08-28 06:00:00,64,30,20,NA,20
"AL072016",17,2016-08-26 21:00:00,2016-08-27 06:00:00,50,50,30,NA,30
"AL072016",17,2016-08-26 21:00:00,2016-08-27 18:00:00,50,70,40,30,40
"AL072016",17,2016-08-26 21:00:00,2016-08-28 06:00:00,50,70,40,30,40
"AL072016",17,2016-08-26 21:00:00,2016-08-28 18:00:00,50,70,50,40,50
"AL072016",17,2016-08-26 21:00:00,2016-08-29 18:00:00,50,70,70,60,60
"AL072016",17,2016-08-26 21:00:00,2016-08-27 06:00:00,34,130,80,40,100
"AL072016",17,2016-08-26 21:00:00,2016-08-27 18:00:00,34,130,100,60,100
"AL072016",17,2016-08-26 21:00:00,2016-08-28 06:00:00,34,130,100,80,100
"AL072016",17,2016-08-26 21:00:00,2016-08-28 18:00:00,34,130,100,80,100
"AL072016",17,2016-08-26 21:00:00,2016-08-29 18:00:00,34,130,130,100,100
"AL072016",16,2016-08-26 15:00:00,2016-08-27 12:00:00,64,30,NA,NA,NA
"AL072016",16,2016-08-26 15:00:00,2016-08-28 00:00:00,64,30,20,NA,20
"AL072016",16,2016-08-26 15:00:00,2016-08-27 00:00:00,50,70,40,NA,40
"AL072016",16,2016-08-26 15:00:00,2016-08-27 12:00:00,50,70,40,30,40
"AL072016",16,2016-08-26 15:00:00,2016-08-28 00:00:00,50,70,40,30,40
"AL072016",16,2016-08-26 15:00:00,2016-08-28 12:00:00,50,70,60,60,60
"AL072016",16,2016-08-26 15:00:00,2016-08-29 12:00:00,50,70,70,60,60
"AL072016",16,2016-08-26 15:00:00,2016-08-27 00:00:00,34,130,100,40,100
"AL072016",16,2016-08-26 15:00:00,2016-08-27 12:00:00,34,130,100,60,100
"AL072016",16,2016-08-26 15:00:00,2016-08-28 00:00:00,34,130,100,80,100
"AL072016",16,2016-08-26 15:00:00,2016-08-28 12:00:00,34,120,100,100,100
"AL072016",16,2016-08-26 15:00:00,2016-08-29 12:00:00,34,120,120,100,100
"AL072016",15,2016-08-26 09:00:00,2016-08-27 06:00:00,64,25,NA,NA,NA
"AL072016",15,2016-08-26 09:00:00,2016-08-27 18:00:00,64,25,20,NA,20
"AL072016",15,2016-08-26 09:00:00,2016-08-26 18:00:00,50,70,40,NA,60
"AL072016",15,2016-08-26 09:00:00,2016-08-27 06:00:00,50,60,40,20,60
"AL072016",15,2016-08-26 09:00:00,2016-08-27 18:00:00,50,60,50,30,60
"AL072016",15,2016-08-26 09:00:00,2016-08-28 06:00:00,50,70,60,40,60
"AL072016",15,2016-08-26 09:00:00,2016-08-29 06:00:00,50,80,70,60,70
"AL072016",15,2016-08-26 09:00:00,2016-08-26 18:00:00,34,120,80,40,110
"AL072016",15,2016-08-26 09:00:00,2016-08-27 06:00:00,34,120,90,50,110
"AL072016",15,2016-08-26 09:00:00,2016-08-27 18:00:00,34,130,100,70,110
"AL072016",15,2016-08-26 09:00:00,2016-08-28 06:00:00,34,130,120,90,120
"AL072016",15,2016-08-26 09:00:00,2016-08-29 06:00:00,34,140,130,100,120
"AL072016",14,2016-08-26 03:00:00,2016-08-27 12:00:00,64,25,NA,NA,NA
"AL072016",14,2016-08-26 03:00:00,2016-08-26 12:00:00,50,70,30,NA,60
"AL072016",14,2016-08-26 03:00:00,2016-08-27 00:00:00,50,60,30,NA,50
"AL072016",14,2016-08-26 03:00:00,2016-08-27 12:00:00,50,60,30,20,50
"AL072016",14,2016-08-26 03:00:00,2016-08-28 00:00:00,50,70,50,30,60
"AL072016",14,2016-08-26 03:00:00,2016-08-29 00:00:00,50,80,60,40,60
"AL072016",14,2016-08-26 03:00:00,2016-08-26 12:00:00,34,120,90,30,110
"AL072016",14,2016-08-26 03:00:00,2016-08-27 00:00:00,34,130,90,40,110
"AL072016",14,2016-08-26 03:00:00,2016-08-27 12:00:00,34,130,90,50,110
"AL072016",14,2016-08-26 03:00:00,2016-08-28 00:00:00,34,140,110,70,120
"AL072016",14,2016-08-26 03:00:00,2016-08-29 00:00:00,34,150,120,90,120
"AL072016",13,2016-08-25 21:00:00,2016-08-26 06:00:00,50,70,30,NA,60
"AL072016",13,2016-08-25 21:00:00,2016-08-26 18:00:00,50,60,30,NA,50
"AL072016",13,2016-08-25 21:00:00,2016-08-27 06:00:00,50,60,30,20,50
"AL072016",13,2016-08-25 21:00:00,2016-08-27 18:00:00,50,60,40,20,50
"AL072016",13,2016-08-25 21:00:00,2016-08-28 18:00:00,50,70,50,40,50
"AL072016",13,2016-08-25 21:00:00,2016-08-26 06:00:00,34,120,90,30,110
"AL072016",13,2016-08-25 21:00:00,2016-08-26 18:00:00,34,130,90,40,110
"AL072016",13,2016-08-25 21:00:00,2016-08-27 06:00:00,34,130,90,50,110
"AL072016",13,2016-08-25 21:00:00,2016-08-27 18:00:00,34,130,90,60,110
"AL072016",13,2016-08-25 21:00:00,2016-08-28 18:00:00,34,130,120,80,110
"AL072016",12,2016-08-25 15:00:00,2016-08-26 00:00:00,50,60,30,NA,50
"AL072016",12,2016-08-25 15:00:00,2016-08-26 12:00:00,50,60,30,NA,40
"AL072016",12,2016-08-25 15:00:00,2016-08-27 00:00:00,50,60,30,20,50
"AL072016",12,2016-08-25 15:00:00,2016-08-27 12:00:00,50,60,40,20,50
"AL072016",12,2016-08-25 15:00:00,2016-08-28 12:00:00,50,70,50,40,50
"AL072016",12,2016-08-25 15:00:00,2016-08-26 00:00:00,34,120,90,30,110
"AL072016",12,2016-08-25 15:00:00,2016-08-26 12:00:00,34,130,90,40,110
"AL072016",12,2016-08-25 15:00:00,2016-08-27 00:00:00,34,130,90,50,110
"AL072016",12,2016-08-25 15:00:00,2016-08-27 12:00:00,34,130,90,60,110
"AL072016",12,2016-08-25 15:00:00,2016-08-28 12:00:00,34,130,120,80,110
"AL072016",11,2016-08-25 09:00:00,2016-08-25 18:00:00,50,40,40,20,30
"AL072016",11,2016-08-25 09:00:00,2016-08-26 06:00:00,50,50,30,NA,30
"AL072016",11,2016-08-25 09:00:00,2016-08-26 18:00:00,50,50,30,NA,40
"AL072016",11,2016-08-25 09:00:00,2016-08-27 06:00:00,50,50,40,NA,40
"AL072016",11,2016-08-25 09:00:00,2016-08-28 06:00:00,50,60,60,40,50
"AL072016",11,2016-08-25 09:00:00,2016-08-25 18:00:00,34,90,90,40,60
"AL072016",11,2016-08-25 09:00:00,2016-08-26 06:00:00,34,100,90,40,70
"AL072016",11,2016-08-25 09:00:00,2016-08-26 18:00:00,34,110,90,50,80
"AL072016",11,2016-08-25 09:00:00,2016-08-27 06:00:00,34,120,90,70,100
"AL072016",11,2016-08-25 09:00:00,2016-08-28 06:00:00,34,140,120,90,110
"AL072016",10,2016-08-25 03:00:00,2016-08-25 12:00:00,50,40,40,20,30
"AL072016",10,2016-08-25 03:00:00,2016-08-26 00:00:00,50,40,NA,NA,30
"AL072016",10,2016-08-25 03:00:00,2016-08-27 00:00:00,50,50,30,NA,40
"AL072016",10,2016-08-25 03:00:00,2016-08-28 00:00:00,50,70,70,30,50
"AL072016",10,2016-08-25 03:00:00,2016-08-25 12:00:00,34,80,80,40,60
"AL072016",10,2016-08-25 03:00:00,2016-08-26 00:00:00,34,80,80,40,60
"AL072016",10,2016-08-25 03:00:00,2016-08-26 12:00:00,34,80,80,40,60
"AL072016",10,2016-08-25 03:00:00,2016-08-27 00:00:00,34,130,110,70,100
"AL072016",10,2016-08-25 03:00:00,2016-08-28 00:00:00,34,150,130,80,120
"AL072016",9,2016-08-24 21:00:00,2016-08-25 06:00:00,50,40,50,NA,30
"AL072016",9,2016-08-24 21:00:00,2016-08-26 18:00:00,50,50,30,NA,40
"AL072016",9,2016-08-24 21:00:00,2016-08-27 18:00:00,50,70,70,30,50
"AL072016",9,2016-08-24 21:00:00,2016-08-25 06:00:00,34,80,70,30,60
"AL072016",9,2016-08-24 21:00:00,2016-08-25 18:00:00,34,90,90,40,70
"AL072016",9,2016-08-24 21:00:00,2016-08-26 06:00:00,34,110,90,40,80
"AL072016",9,2016-08-24 21:00:00,2016-08-26 18:00:00,34,130,110,70,100
"AL072016",9,2016-08-24 21:00:00,2016-08-27 18:00:00,34,150,130,80,110
"AL072016",8,2016-08-24 15:00:00,2016-08-25 00:00:00,50,50,30,20,30
"AL072016",8,2016-08-24 15:00:00,2016-08-25 12:00:00,50,50,40,NA,30
"AL072016",8,2016-08-24 15:00:00,2016-08-26 00:00:00,50,60,30,NA,40
"AL072016",8,2016-08-24 15:00:00,2016-08-26 12:00:00,50,60,40,NA,50
"AL072016",8,2016-08-24 15:00:00,2016-08-27 12:00:00,50,70,60,30,50
"AL072016",8,2016-08-24 15:00:00,2016-08-25 00:00:00,34,80,60,40,70
"AL072016",8,2016-08-24 15:00:00,2016-08-25 12:00:00,34,90,80,40,80
"AL072016",8,2016-08-24 15:00:00,2016-08-26 00:00:00,34,110,90,40,80
"AL072016",8,2016-08-24 15:00:00,2016-08-26 12:00:00,34,130,110,60,110
"AL072016",8,2016-08-24 15:00:00,2016-08-27 12:00:00,34,150,120,90,120
"AL072016",7,2016-08-24 09:00:00,2016-08-24 18:00:00,64,20,NA,NA,NA
"AL072016",7,2016-08-24 09:00:00,2016-08-25 06:00:00,64,25,15,10,20
"AL072016",7,2016-08-24 09:00:00,2016-08-25 18:00:00,64,30,20,15,25
"AL072016",7,2016-08-24 09:00:00,2016-08-24 18:00:00,50,40,30,20,30
"AL072016",7,2016-08-24 09:00:00,2016-08-25 06:00:00,50,50,40,20,30
"AL072016",7,2016-08-24 09:00:00,2016-08-25 18:00:00,50,60,40,30,40
"AL072016",7,2016-08-24 09:00:00,2016-08-26 06:00:00,50,60,40,30,40
"AL072016",7,2016-08-24 09:00:00,2016-08-27 06:00:00,50,60,40,30,40
"AL072016",7,2016-08-24 09:00:00,2016-08-24 18:00:00,34,80,60,40,70
"AL072016",7,2016-08-24 09:00:00,2016-08-25 06:00:00,34,110,90,60,90
"AL072016",7,2016-08-24 09:00:00,2016-08-25 18:00:00,34,130,110,70,100
"AL072016",7,2016-08-24 09:00:00,2016-08-26 06:00:00,34,140,120,70,110
"AL072016",7,2016-08-24 09:00:00,2016-08-27 06:00:00,34,140,110,80,110
"AL072016",6,2016-08-24 03:00:00,2016-08-24 12:00:00,64,20,NA,NA,NA
"AL072016",6,2016-08-24 03:00:00,2016-08-25 00:00:00,64,20,10,10,15
"AL072016",6,2016-08-24 03:00:00,2016-08-25 12:00:00,64,30,20,15,25
"AL072016",6,2016-08-24 03:00:00,2016-08-24 12:00:00,50,40,30,20,30
"AL072016",6,2016-08-24 03:00:00,2016-08-25 00:00:00,50,60,40,20,30
"AL072016",6,2016-08-24 03:00:00,2016-08-25 12:00:00,50,70,40,30,40
"AL072016",6,2016-08-24 03:00:00,2016-08-26 00:00:00,50,70,50,30,50
"AL072016",6,2016-08-24 03:00:00,2016-08-27 00:00:00,50,70,50,40,50
"AL072016",6,2016-08-24 03:00:00,2016-08-24 12:00:00,34,80,60,40,70
"AL072016",6,2016-08-24 03:00:00,2016-08-25 00:00:00,34,110,90,60,90
"AL072016",6,2016-08-24 03:00:00,2016-08-25 12:00:00,34,130,110,70,100
"AL072016",6,2016-08-24 03:00:00,2016-08-26 00:00:00,34,140,120,70,110
"AL072016",6,2016-08-24 03:00:00,2016-08-27 00:00:00,34,160,130,80,120
"AL072016",5,2016-08-23 21:00:00,2016-08-24 06:00:00,64,20,NA,NA,NA
"AL072016",5,2016-08-23 21:00:00,2016-08-24 18:00:00,64,20,10,10,15
"AL072016",5,2016-08-23 21:00:00,2016-08-25 06:00:00,64,30,20,15,25
"AL072016",5,2016-08-23 21:00:00,2016-08-24 06:00:00,50,40,30,20,30
"AL072016",5,2016-08-23 21:00:00,2016-08-24 18:00:00,50,60,40,20,30
"AL072016",5,2016-08-23 21:00:00,2016-08-25 06:00:00,50,70,40,30,40
"AL072016",5,2016-08-23 21:00:00,2016-08-25 18:00:00,50,70,50,30,50
"AL072016",5,2016-08-23 21:00:00,2016-08-26 18:00:00,50,70,50,40,50
"AL072016",5,2016-08-23 21:00:00,2016-08-24 06:00:00,34,80,60,40,70
"AL072016",5,2016-08-23 21:00:00,2016-08-24 18:00:00,34,110,90,60,90
"AL072016",5,2016-08-23 21:00:00,2016-08-25 06:00:00,34,130,110,70,100
"AL072016",5,2016-08-23 21:00:00,2016-08-25 18:00:00,34,140,110,70,100
"AL072016",5,2016-08-23 21:00:00,2016-08-26 18:00:00,34,160,130,80,120
"AL072016",4,2016-08-23 15:00:00,2016-08-24 00:00:00,64,20,NA,NA,NA
"AL072016",4,2016-08-23 15:00:00,2016-08-24 12:00:00,64,20,10,NA,15
"AL072016",4,2016-08-23 15:00:00,2016-08-25 00:00:00,64,20,15,NA,20
"AL072016",4,2016-08-23 15:00:00,2016-08-24 00:00:00,50,40,NA,NA,20
"AL072016",4,2016-08-23 15:00:00,2016-08-24 12:00:00,50,60,30,NA,30
"AL072016",4,2016-08-23 15:00:00,2016-08-25 00:00:00,50,70,40,30,40
"AL072016",4,2016-08-23 15:00:00,2016-08-25 12:00:00,50,70,50,30,50
"AL072016",4,2016-08-23 15:00:00,2016-08-26 12:00:00,50,70,50,40,50
"AL072016",4,2016-08-23 15:00:00,2016-08-24 00:00:00,34,70,60,40,60
"AL072016",4,2016-08-23 15:00:00,2016-08-24 12:00:00,34,110,90,60,80
"AL072016",4,2016-08-23 15:00:00,2016-08-25 00:00:00,34,130,110,70,100
"AL072016",4,2016-08-23 15:00:00,2016-08-25 12:00:00,34,140,110,70,100
"AL072016",4,2016-08-23 15:00:00,2016-08-26 12:00:00,34,160,130,80,120
"AL072016",3,2016-08-23 09:00:00,2016-08-24 06:00:00,64,15,10,NA,15
"AL072016",3,2016-08-23 09:00:00,2016-08-24 18:00:00,64,20,15,10,20
"AL072016",3,2016-08-23 09:00:00,2016-08-23 18:00:00,50,20,NA,NA,20
"AL072016",3,2016-08-23 09:00:00,2016-08-24 06:00:00,50,40,30,20,30
"AL072016",3,2016-08-23 09:00:00,2016-08-24 18:00:00,50,50,40,30,40
"AL072016",3,2016-08-23 09:00:00,2016-08-25 06:00:00,50,60,40,30,50
"AL072016",3,2016-08-23 09:00:00,2016-08-26 06:00:00,50,70,50,40,40
"AL072016",3,2016-08-23 09:00:00,2016-08-23 18:00:00,34,60,50,40,50
"AL072016",3,2016-08-23 09:00:00,2016-08-24 06:00:00,34,90,60,50,70
"AL072016",3,2016-08-23 09:00:00,2016-08-24 18:00:00,34,110,90,60,80
"AL072016",3,2016-08-23 09:00:00,2016-08-25 06:00:00,34,130,100,70,100
"AL072016",3,2016-08-23 09:00:00,2016-08-26 06:00:00,34,150,130,80,130
"AL072016",2,2016-08-23 03:00:00,2016-08-24 12:00:00,64,20,20,NA,20
"AL072016",2,2016-08-23 03:00:00,2016-08-24 00:00:00,50,30,NA,20,30
"AL072016",2,2016-08-23 03:00:00,2016-08-24 12:00:00,50,40,40,30,40
"AL072016",2,2016-08-23 03:00:00,2016-08-25 00:00:00,50,60,40,30,40
"AL072016",2,2016-08-23 03:00:00,2016-08-26 00:00:00,50,70,50,40,40
"AL072016",2,2016-08-23 03:00:00,2016-08-23 12:00:00,34,60,50,40,50
"AL072016",2,2016-08-23 03:00:00,2016-08-24 00:00:00,34,90,60,50,70
"AL072016",2,2016-08-23 03:00:00,2016-08-24 12:00:00,34,110,90,60,80
"AL072016",2,2016-08-23 03:00:00,2016-08-25 00:00:00,34,130,100,70,100
"AL072016",2,2016-08-23 03:00:00,2016-08-26 00:00:00,34,150,130,80,130
"AL072016",1,2016-08-22 21:00:00,2016-08-23 18:00:00,50,30,NA,NA,20
"AL072016",1,2016-08-22 21:00:00,2016-08-24 06:00:00,50,40,20,20,30
"AL072016",1,2016-08-22 21:00:00,2016-08-24 18:00:00,50,60,40,30,40
"AL072016",1,2016-08-22 21:00:00,2016-08-25 18:00:00,50,70,50,40,40
"AL072016",1,2016-08-22 21:00:00,2016-08-23 06:00:00,34,40,20,20,40
