"Key","Adv","ObDate","FcstDate","Lat","Lon","Wind","Gust"
"AL072016",29,2016-08-29 21:00:00,2016-08-30 18:00:00,32.2,-52.8,85,105
"AL072016",29,2016-08-29 21:00:00,2016-08-31 06:00:00,33.2,-50.7,85,105
"AL072016",29,2016-08-29 21:00:00,2016-08-31 18:00:00,34.6,-48,85,105
"AL072016",29,2016-08-29 21:00:00,2016-09-01 18:00:00,37.7,-39.6,75,90
"AL072016",29,2016-08-29 21:00:00,2016-09-02 18:00:00,38.5,-32,55,65
"AL072016",29,2016-08-29 21:00:00,2016-09-03 18:00:00,40,-28,40,50
"AL072016",28,2016-08-29 15:00:00,2016-08-30 00:00:00,31.3,-55.1,95,115
"AL072016",28,2016-08-29 15:00:00,2016-08-30 12:00:00,31.9,-53.7,95,115
"AL072016",28,2016-08-29 15:00:00,2016-08-31 00:00:00,32.6,-51.7,90,110
"AL072016",28,2016-08-29 15:00:00,2016-08-31 12:00:00,33.7,-49.2,90,110
"AL072016",28,2016-08-29 15:00:00,2016-09-01 12:00:00,36.7,-42.5,80,100
"AL072016",28,2016-08-29 15:00:00,2016-09-02 12:00:00,38,-35,65,80
"AL072016",28,2016-08-29 15:00:00,2016-09-03 12:00:00,39,-30.5,50,60
"AL072016",27,2016-08-29 09:00:00,2016-08-29 18:00:00,31.1,-55.1,95,115
"AL072016",27,2016-08-29 09:00:00,2016-08-30 06:00:00,31.8,-54.2,95,115
"AL072016",27,2016-08-29 09:00:00,2016-08-30 18:00:00,32.5,-52.5,95,115
"AL072016",27,2016-08-29 09:00:00,2016-08-31 06:00:00,33.5,-50.2,90,110
"AL072016",27,2016-08-29 09:00:00,2016-09-01 06:00:00,36.5,-44,85,105
"AL072016",27,2016-08-29 09:00:00,2016-09-02 06:00:00,38,-36.5,70,85
"AL072016",27,2016-08-29 09:00:00,2016-09-03 06:00:00,38.5,-30.5,55,65
"AL072016",26,2016-08-29 03:00:00,2016-08-29 12:00:00,30.9,-55.4,105,130
"AL072016",26,2016-08-29 03:00:00,2016-08-30 00:00:00,31.4,-54.9,100,120
"AL072016",26,2016-08-29 03:00:00,2016-08-30 12:00:00,32.1,-53.5,95,115
"AL072016",26,2016-08-29 03:00:00,2016-08-31 00:00:00,33,-51.5,95,115
"AL072016",26,2016-08-29 03:00:00,2016-09-01 00:00:00,35.5,-46,90,110
"AL072016",26,2016-08-29 03:00:00,2016-09-02 00:00:00,37.4,-38.7,75,90
"AL072016",26,2016-08-29 03:00:00,2016-09-03 00:00:00,37.7,-33,60,75
"AL072016",25,2016-08-28 21:00:00,2016-08-29 06:00:00,31,-55.5,100,120
"AL072016",25,2016-08-28 21:00:00,2016-08-29 18:00:00,31.4,-55.5,100,120
"AL072016",25,2016-08-28 21:00:00,2016-08-30 06:00:00,32,-54.4,95,115
"AL072016",25,2016-08-28 21:00:00,2016-08-30 18:00:00,32.8,-52.6,95,115
"AL072016",25,2016-08-28 21:00:00,2016-08-31 18:00:00,34.9,-47.7,85,105
"AL072016",25,2016-08-28 21:00:00,2016-09-01 18:00:00,37.5,-40.5,75,90
"AL072016",25,2016-08-28 21:00:00,2016-09-02 18:00:00,37.5,-33.5,60,75
"AL072016",24,2016-08-28 15:00:00,2016-08-29 00:00:00,30.8,-55.3,95,115
"AL072016",24,2016-08-28 15:00:00,2016-08-29 12:00:00,31.2,-55.6,95,115
"AL072016",24,2016-08-28 15:00:00,2016-08-30 00:00:00,31.6,-55.1,90,110
"AL072016",24,2016-08-28 15:00:00,2016-08-30 12:00:00,32.4,-53.7,90,110
"AL072016",24,2016-08-28 15:00:00,2016-08-31 12:00:00,34.3,-49.4,80,100
"AL072016",24,2016-08-28 15:00:00,2016-09-01 12:00:00,36.5,-44,75,90
"AL072016",24,2016-08-28 15:00:00,2016-09-02 12:00:00,38.5,-36.5,70,85
"AL072016",23,2016-08-28 09:00:00,2016-08-28 18:00:00,30.6,-55,90,110
"AL072016",23,2016-08-28 09:00:00,2016-08-29 06:00:00,31,-55.3,95,115
"AL072016",23,2016-08-28 09:00:00,2016-08-29 18:00:00,31.3,-55.2,90,110
"AL072016",23,2016-08-28 09:00:00,2016-08-30 06:00:00,31.9,-54.3,90,110
"AL072016",23,2016-08-28 09:00:00,2016-08-31 06:00:00,33.3,-51.2,90,110
"AL072016",23,2016-08-28 09:00:00,2016-09-01 06:00:00,35.8,-46.2,80,100
"AL072016",23,2016-08-28 09:00:00,2016-09-02 06:00:00,38.5,-39.5,70,85
"AL072016",22,2016-08-28 03:00:00,2016-08-28 12:00:00,30.1,-54.7,85,105
"AL072016",22,2016-08-28 03:00:00,2016-08-29 00:00:00,30.7,-55.1,95,115
"AL072016",22,2016-08-28 03:00:00,2016-08-29 12:00:00,31,-55.2,95,115
"AL072016",22,2016-08-28 03:00:00,2016-08-30 00:00:00,31.4,-54.8,90,110
"AL072016",22,2016-08-28 03:00:00,2016-08-31 00:00:00,32.6,-52.2,90,110
"AL072016",22,2016-08-28 03:00:00,2016-09-01 00:00:00,34.6,-48.1,85,105
"AL072016",22,2016-08-28 03:00:00,2016-09-02 00:00:00,37.5,-42,70,85
"AL072016",21,2016-08-27 21:00:00,2016-08-28 06:00:00,30,-54.6,70,85
"AL072016",21,2016-08-27 21:00:00,2016-08-28 18:00:00,30.7,-55.1,80,100
"AL072016",21,2016-08-27 21:00:00,2016-08-29 06:00:00,31,-55.3,85,105
"AL072016",21,2016-08-27 21:00:00,2016-08-29 18:00:00,31.4,-54.9,90,110
"AL072016",21,2016-08-27 21:00:00,2016-08-30 18:00:00,32.5,-53,85,105
"AL072016",21,2016-08-27 21:00:00,2016-08-31 18:00:00,34,-50,75,90
"AL072016",21,2016-08-27 21:00:00,2016-09-01 18:00:00,37,-44,65,80
"AL072016",20,2016-08-27 15:00:00,2016-08-28 00:00:00,29.3,-54.3,65,80
"AL072016",20,2016-08-27 15:00:00,2016-08-28 12:00:00,30.1,-55.3,75,90
"AL072016",20,2016-08-27 15:00:00,2016-08-29 00:00:00,30.7,-56,85,105
"AL072016",20,2016-08-27 15:00:00,2016-08-29 12:00:00,31.3,-56.3,90,110
"AL072016",20,2016-08-27 15:00:00,2016-08-30 12:00:00,32.6,-54.4,90,110
"AL072016",20,2016-08-27 15:00:00,2016-08-31 12:00:00,34.2,-49.6,80,100
"AL072016",20,2016-08-27 15:00:00,2016-09-01 12:00:00,36.9,-43.7,70,85
"AL072016",19,2016-08-27 09:00:00,2016-08-27 18:00:00,28.8,-53.6,60,75
"AL072016",19,2016-08-27 09:00:00,2016-08-28 06:00:00,29.9,-55,70,85
"AL072016",19,2016-08-27 09:00:00,2016-08-28 18:00:00,30.6,-56,80,100
"AL072016",19,2016-08-27 09:00:00,2016-08-29 06:00:00,31.2,-56.8,85,105
"AL072016",19,2016-08-27 09:00:00,2016-08-30 06:00:00,32.5,-55.6,90,110
"AL072016",19,2016-08-27 09:00:00,2016-08-31 06:00:00,34.5,-50.5,85,105
"AL072016",19,2016-08-27 09:00:00,2016-09-01 06:00:00,37,-43.5,75,90
"AL072016",18,2016-08-27 03:00:00,2016-08-27 12:00:00,28,-52.5,60,75
"AL072016",18,2016-08-27 03:00:00,2016-08-28 00:00:00,29.2,-54.1,70,85
"AL072016",18,2016-08-27 03:00:00,2016-08-28 12:00:00,30.2,-55.2,80,100
"AL072016",18,2016-08-27 03:00:00,2016-08-29 00:00:00,30.8,-55.7,90,110
"AL072016",18,2016-08-27 03:00:00,2016-08-30 00:00:00,31.8,-55.4,95,115
"AL072016",18,2016-08-27 03:00:00,2016-08-31 00:00:00,33,-52,90,110
"AL072016",18,2016-08-27 03:00:00,2016-09-01 00:00:00,35,-47.5,80,100
"AL072016",17,2016-08-26 21:00:00,2016-08-27 06:00:00,27.4,-51.5,55,65
"AL072016",17,2016-08-26 21:00:00,2016-08-27 18:00:00,28.6,-53.5,65,80
"AL072016",17,2016-08-26 21:00:00,2016-08-28 06:00:00,29.7,-54.8,75,90
"AL072016",17,2016-08-26 21:00:00,2016-08-28 18:00:00,30.4,-55.8,85,105
"AL072016",17,2016-08-26 21:00:00,2016-08-29 18:00:00,31.5,-56,95,115
"AL072016",17,2016-08-26 21:00:00,2016-08-30 18:00:00,32.5,-53.5,90,110
"AL072016",17,2016-08-26 21:00:00,2016-08-31 18:00:00,34.5,-49,80,100
"AL072016",16,2016-08-26 15:00:00,2016-08-27 00:00:00,26.7,-50.1,55,65
"AL072016",16,2016-08-26 15:00:00,2016-08-27 12:00:00,27.9,-52.5,65,80
"AL072016",16,2016-08-26 15:00:00,2016-08-28 00:00:00,29,-54.3,75,90
"AL072016",16,2016-08-26 15:00:00,2016-08-28 12:00:00,29.9,-55.5,85,105
"AL072016",16,2016-08-26 15:00:00,2016-08-29 12:00:00,31.2,-56.1,95,115
"AL072016",16,2016-08-26 15:00:00,2016-08-30 12:00:00,32.5,-54,90,110
"AL072016",16,2016-08-26 15:00:00,2016-08-31 12:00:00,34.5,-50,80,100
"AL072016",15,2016-08-26 09:00:00,2016-08-26 18:00:00,25.5,-49.5,60,75
"AL072016",15,2016-08-26 09:00:00,2016-08-27 06:00:00,27,-52.1,65,80
"AL072016",15,2016-08-26 09:00:00,2016-08-27 18:00:00,28.2,-54.2,70,85
"AL072016",15,2016-08-26 09:00:00,2016-08-28 06:00:00,29.2,-55.7,85,105
"AL072016",15,2016-08-26 09:00:00,2016-08-29 06:00:00,30.8,-57.1,95,115
"AL072016",15,2016-08-26 09:00:00,2016-08-30 06:00:00,32.2,-55.8,95,115
"AL072016",15,2016-08-26 09:00:00,2016-08-31 06:00:00,34,-51.5,90,110
"AL072016",14,2016-08-26 03:00:00,2016-08-26 12:00:00,24.5,-48.1,55,65
"AL072016",14,2016-08-26 03:00:00,2016-08-27 00:00:00,26.2,-50.7,60,75
"AL072016",14,2016-08-26 03:00:00,2016-08-27 12:00:00,27.5,-53.1,65,80
"AL072016",14,2016-08-26 03:00:00,2016-08-28 00:00:00,28.6,-54.9,75,90
"AL072016",14,2016-08-26 03:00:00,2016-08-29 00:00:00,30.5,-57,90,110
"AL072016",14,2016-08-26 03:00:00,2016-08-30 00:00:00,32.5,-57,95,115
"AL072016",14,2016-08-26 03:00:00,2016-08-31 00:00:00,34.5,-53,95,115
"AL072016",13,2016-08-25 21:00:00,2016-08-26 06:00:00,23.4,-47.1,55,65
"AL072016",13,2016-08-25 21:00:00,2016-08-26 18:00:00,25.5,-49.6,55,65
"AL072016",13,2016-08-25 21:00:00,2016-08-27 06:00:00,27,-52.3,60,75
"AL072016",13,2016-08-25 21:00:00,2016-08-27 18:00:00,28.1,-54.7,70,85
"AL072016",13,2016-08-25 21:00:00,2016-08-28 18:00:00,30.2,-57,85,105
"AL072016",13,2016-08-25 21:00:00,2016-08-29 18:00:00,31.8,-57.7,95,115
"AL072016",13,2016-08-25 21:00:00,2016-08-30 18:00:00,34,-55,95,115
"AL072016",12,2016-08-25 15:00:00,2016-08-26 00:00:00,22.1,-45.9,55,65
"AL072016",12,2016-08-25 15:00:00,2016-08-26 12:00:00,24.4,-48.2,55,65
"AL072016",12,2016-08-25 15:00:00,2016-08-27 00:00:00,26,-50.9,60,75
"AL072016",12,2016-08-25 15:00:00,2016-08-27 12:00:00,27.1,-53.1,65,80
"AL072016",12,2016-08-25 15:00:00,2016-08-28 12:00:00,29.4,-56.6,80,100
"AL072016",12,2016-08-25 15:00:00,2016-08-29 12:00:00,31,-58,90,110
"AL072016",12,2016-08-25 15:00:00,2016-08-30 12:00:00,33,-57,90,110
"AL072016",11,2016-08-25 09:00:00,2016-08-25 18:00:00,21.1,-44.8,60,75
"AL072016",11,2016-08-25 09:00:00,2016-08-26 06:00:00,23.4,-46.9,55,65
"AL072016",11,2016-08-25 09:00:00,2016-08-26 18:00:00,25.3,-49.4,55,65
"AL072016",11,2016-08-25 09:00:00,2016-08-27 06:00:00,26.7,-52,60,75
"AL072016",11,2016-08-25 09:00:00,2016-08-28 06:00:00,29.1,-56,70,85
"AL072016",11,2016-08-25 09:00:00,2016-08-29 06:00:00,31,-58,80,100
"AL072016",11,2016-08-25 09:00:00,2016-08-30 06:00:00,32.5,-57.5,85,105
"AL072016",10,2016-08-25 03:00:00,2016-08-25 12:00:00,20.1,-44,60,75
"AL072016",10,2016-08-25 03:00:00,2016-08-26 00:00:00,22.3,-46,50,60
"AL072016",10,2016-08-25 03:00:00,2016-08-26 12:00:00,24.5,-48.3,45,55
"AL072016",10,2016-08-25 03:00:00,2016-08-27 00:00:00,26.3,-51,55,65
"AL072016",10,2016-08-25 03:00:00,2016-08-28 00:00:00,28.5,-55.5,70,85
"AL072016",10,2016-08-25 03:00:00,2016-08-29 00:00:00,30.5,-58.5,80,100
"AL072016",10,2016-08-25 03:00:00,2016-08-30 00:00:00,32,-59.5,85,105
"AL072016",9,2016-08-24 21:00:00,2016-08-25 06:00:00,18.8,-42.3,55,65
"AL072016",9,2016-08-24 21:00:00,2016-08-25 18:00:00,21,-44.5,45,55
"AL072016",9,2016-08-24 21:00:00,2016-08-26 06:00:00,23.5,-46.6,45,55
"AL072016",9,2016-08-24 21:00:00,2016-08-26 18:00:00,25.7,-49.2,50,60
"AL072016",9,2016-08-24 21:00:00,2016-08-27 18:00:00,28.3,-54.6,65,80
"AL072016",9,2016-08-24 21:00:00,2016-08-28 18:00:00,30.1,-57.4,80,100
"AL072016",9,2016-08-24 21:00:00,2016-08-29 18:00:00,31.6,-58.2,85,105
"AL072016",8,2016-08-24 15:00:00,2016-08-25 00:00:00,17.5,-41.2,65,80
"AL072016",8,2016-08-24 15:00:00,2016-08-25 12:00:00,19.6,-43.5,60,75
"AL072016",8,2016-08-24 15:00:00,2016-08-26 00:00:00,21.9,-45.6,55,65
"AL072016",8,2016-08-24 15:00:00,2016-08-26 12:00:00,24.3,-47.9,55,65
"AL072016",8,2016-08-24 15:00:00,2016-08-27 12:00:00,27.8,-53.1,65,80
"AL072016",8,2016-08-24 15:00:00,2016-08-28 12:00:00,30.5,-55.9,80,100
"AL072016",8,2016-08-24 15:00:00,2016-08-29 12:00:00,32.2,-56.5,90,110
"AL072016",7,2016-08-24 09:00:00,2016-08-24 18:00:00,16.2,-40.6,65,80
"AL072016",7,2016-08-24 09:00:00,2016-08-25 06:00:00,18.2,-42.9,70,85
"AL072016",7,2016-08-24 09:00:00,2016-08-25 18:00:00,20.4,-45.1,70,85
"AL072016",7,2016-08-24 09:00:00,2016-08-26 06:00:00,22.9,-47.2,70,85
"AL072016",7,2016-08-24 09:00:00,2016-08-27 06:00:00,26.9,-52.3,70,85
"AL072016",7,2016-08-24 09:00:00,2016-08-28 06:00:00,29.5,-55.5,80,100
"AL072016",7,2016-08-24 09:00:00,2016-08-29 06:00:00,31.5,-55.5,85,105
"AL072016",6,2016-08-24 03:00:00,2016-08-24 12:00:00,15.8,-39.2,65,80
"AL072016",6,2016-08-24 03:00:00,2016-08-25 00:00:00,17.5,-41.7,70,85
"AL072016",6,2016-08-24 03:00:00,2016-08-25 12:00:00,19.5,-44.1,75,90
"AL072016",6,2016-08-24 03:00:00,2016-08-26 00:00:00,22,-46.2,75,90
"AL072016",6,2016-08-24 03:00:00,2016-08-27 00:00:00,26.5,-51,70,85
"AL072016",6,2016-08-24 03:00:00,2016-08-28 00:00:00,29.5,-54.5,75,90
"AL072016",6,2016-08-24 03:00:00,2016-08-29 00:00:00,31.5,-55,85,105
"AL072016",5,2016-08-23 21:00:00,2016-08-24 06:00:00,15.2,-38.1,65,80
"AL072016",5,2016-08-23 21:00:00,2016-08-24 18:00:00,16.8,-40.7,75,90
"AL072016",5,2016-08-23 21:00:00,2016-08-25 06:00:00,18.7,-43.2,80,100
"AL072016",5,2016-08-23 21:00:00,2016-08-25 18:00:00,20.8,-45.4,80,100
"AL072016",5,2016-08-23 21:00:00,2016-08-26 18:00:00,25.5,-49.6,70,85
"AL072016",5,2016-08-23 21:00:00,2016-08-27 18:00:00,28.5,-53.5,75,90
"AL072016",5,2016-08-23 21:00:00,2016-08-28 18:00:00,31,-54.5,85,105
"AL072016",4,2016-08-23 15:00:00,2016-08-24 00:00:00,14.6,-36.9,65,80
"AL072016",4,2016-08-23 15:00:00,2016-08-24 12:00:00,16.1,-39.9,75,90
"AL072016",4,2016-08-23 15:00:00,2016-08-25 00:00:00,17.8,-42.4,85,105
"AL072016",4,2016-08-23 15:00:00,2016-08-25 12:00:00,19.8,-44.6,80,100
"AL072016",4,2016-08-23 15:00:00,2016-08-26 12:00:00,24.2,-48.9,75,90
"AL072016",4,2016-08-23 15:00:00,2016-08-27 12:00:00,27.7,-52.5,75,90
"AL072016",4,2016-08-23 15:00:00,2016-08-28 12:00:00,30.7,-53.5,80,100
"AL072016",3,2016-08-23 09:00:00,2016-08-23 18:00:00,13.9,-34.8,55,65
"AL072016",3,2016-08-23 09:00:00,2016-08-24 06:00:00,15.2,-37.9,65,80
"AL072016",3,2016-08-23 09:00:00,2016-08-24 18:00:00,16.8,-40.6,75,90
"AL072016",3,2016-08-23 09:00:00,2016-08-25 06:00:00,18.5,-43,80,100
"AL072016",3,2016-08-23 09:00:00,2016-08-26 06:00:00,22.6,-47.4,80,100
"AL072016",3,2016-08-23 09:00:00,2016-08-27 06:00:00,26.5,-51.5,80,100
"AL072016",3,2016-08-23 09:00:00,2016-08-28 06:00:00,29.4,-53.6,80,100
"AL072016",2,2016-08-23 03:00:00,2016-08-23 12:00:00,13,-33.1,45,55
"AL072016",2,2016-08-23 03:00:00,2016-08-24 00:00:00,14,-36,55,65
"AL072016",2,2016-08-23 03:00:00,2016-08-24 12:00:00,15.3,-38.6,65,80
"AL072016",2,2016-08-23 03:00:00,2016-08-25 00:00:00,17.1,-41.1,75,90
"AL072016",2,2016-08-23 03:00:00,2016-08-26 00:00:00,21,-46,80,100
"AL072016",2,2016-08-23 03:00:00,2016-08-27 00:00:00,25,-50.5,75,90
"AL072016",2,2016-08-23 03:00:00,2016-08-28 00:00:00,28,-53.5,75,90
"AL072016",1,2016-08-22 21:00:00,2016-08-23 06:00:00,12.4,-31.4,40,50
"AL072016",1,2016-08-22 21:00:00,2016-08-23 18:00:00,13.2,-34.4,50,60
"AL072016",1,2016-08-22 21:00:00,2016-08-24 06:00:00,14.5,-37.2,60,75
"AL072016",1,2016-08-22 21:00:00,2016-08-24 18:00:00,16.2,-39.9,70,85
"AL072016",1,2016-08-22 21:00:00,2016-08-25 18:00:00,19.7,-44.8,80,100
"AL072016",1,2016-08-22 21:00:00,2016-08-26 18:00:00,23.8,-50.1,75,90
"AL072016",1,2016-08-22 21:00:00,2016-08-27 18:00:00,26.8,-54,75,90
"AL062016",27,2016-08-23 15:00:00,2016-08-24 00:00:00,26.6,-66,25,35
"AL062016",27,2016-08-23 15:00:00,2016-08-24 12:00:00,27.5,-67.8,20,30
"AL062016",27,2016-08-23 15:00:00,2016-08-25 00:00:00,28.4,-69.1,20,30
"AL062016",27,2016-08-23 15:00:00,2016-08-25 12:00:00,29,-69.9,20,30
"AL062016",27,2016-08-23 15:00:00,2016-08-26 12:00:00,29.5,-71.5,20,30
"AL062016",26,2016-08-23 09:00:00,2016-08-23 18:00:00,26.2,-65,30,40
"AL062016",26,2016-08-23 09:00:00,2016-08-24 06:00:00,27.1,-67,25,35
"AL062016",26,2016-08-23 09:00:00,2016-08-24 18:00:00,28.1,-68.6,25,35
"AL062016",26,2016-08-23 09:00:00,2016-08-25 06:00:00,28.9,-69.5,25,35
"AL062016",26,2016-08-23 09:00:00,2016-08-26 06:00:00,30,-70.8,25,35
"AL062016",26,2016-08-23 09:00:00,2016-08-27 06:00:00,30.6,-71.6,25,35
"AL062016",25,2016-08-23 03:00:00,2016-08-23 12:00:00,25.9,-63.8,30,40
"AL062016",25,2016-08-23 03:00:00,2016-08-24 00:00:00,26.7,-65.8,25,35
"AL062016",25,2016-08-23 03:00:00,2016-08-24 12:00:00,27.7,-67.6,25,35
"AL062016",25,2016-08-23 03:00:00,2016-08-25 00:00:00,28.7,-68.9,25,35
"AL062016",25,2016-08-23 03:00:00,2016-08-26 00:00:00,30,-70,25,35
"AL062016",25,2016-08-23 03:00:00,2016-08-27 00:00:00,30.5,-71,25,35
"AL062016",24,2016-08-22 21:00:00,2016-08-23 06:00:00,25.6,-63.1,30,40
"AL062016",24,2016-08-22 21:00:00,2016-08-23 18:00:00,26.5,-65,30,40
"AL062016",24,2016-08-22 21:00:00,2016-08-24 06:00:00,27.4,-66.7,30,40
"AL062016",24,2016-08-22 21:00:00,2016-08-24 18:00:00,28.3,-67.9,25,35
"AL062016",24,2016-08-22 21:00:00,2016-08-25 18:00:00,30.5,-69,25,35
"AL062016",24,2016-08-22 21:00:00,2016-08-26 18:00:00,31.5,-70,25,35
"AL062016",23,2016-08-22 15:00:00,2016-08-23 00:00:00,25.3,-61.5,30,40
"AL062016",23,2016-08-22 15:00:00,2016-08-23 12:00:00,26.1,-63.5,30,40
"AL062016",23,2016-08-22 15:00:00,2016-08-24 00:00:00,27,-65.2,30,40
"AL062016",23,2016-08-22 15:00:00,2016-08-24 12:00:00,28.1,-66.5,25,35
"AL062016",23,2016-08-22 15:00:00,2016-08-25 12:00:00,30,-68,25,35
"AL062016",23,2016-08-22 15:00:00,2016-08-26 12:00:00,31.5,-68.5,25,35
"AL062016",22,2016-08-22 09:00:00,2016-08-22 18:00:00,25,-60.2,30,40
"AL062016",22,2016-08-22 09:00:00,2016-08-23 06:00:00,25.8,-62.3,30,40
"AL062016",22,2016-08-22 09:00:00,2016-08-23 18:00:00,26.6,-64.1,30,40
"AL062016",22,2016-08-22 09:00:00,2016-08-24 06:00:00,27.6,-65.6,30,40
"AL062016",22,2016-08-22 09:00:00,2016-08-25 06:00:00,29.8,-67.7,30,40
"AL062016",22,2016-08-22 09:00:00,2016-08-26 06:00:00,31.3,-67.7,30,40
"AL062016",21,2016-08-22 03:00:00,2016-08-22 12:00:00,24.5,-58.6,30,40
"AL062016",21,2016-08-22 03:00:00,2016-08-23 00:00:00,25.3,-60.9,30,40
"AL062016",21,2016-08-22 03:00:00,2016-08-23 12:00:00,26.2,-62.8,30,40
"AL062016",21,2016-08-22 03:00:00,2016-08-24 00:00:00,27,-64.5,30,40
"AL062016",21,2016-08-22 03:00:00,2016-08-25 00:00:00,29,-67,30,40
"AL062016",21,2016-08-22 03:00:00,2016-08-26 00:00:00,30.5,-68,30,40
"AL062016",20,2016-08-21 21:00:00,2016-08-22 06:00:00,23.9,-57,35,45
"AL062016",20,2016-08-21 21:00:00,2016-08-22 18:00:00,24.7,-59.5,30,40
"AL062016",20,2016-08-21 21:00:00,2016-08-23 06:00:00,25.4,-61.5,30,40
"AL062016",20,2016-08-21 21:00:00,2016-08-23 18:00:00,26.3,-63.3,30,40
"AL062016",20,2016-08-21 21:00:00,2016-08-24 18:00:00,28.4,-66.3,30,40
"AL062016",20,2016-08-21 21:00:00,2016-08-25 18:00:00,30.5,-67,30,40
"AL062016",19,2016-08-21 15:00:00,2016-08-22 00:00:00,23.6,-55.5,35,45
"AL062016",19,2016-08-21 15:00:00,2016-08-22 12:00:00,24.3,-58.1,30,40
"AL062016",19,2016-08-21 15:00:00,2016-08-23 00:00:00,25,-60.3,30,40
"AL062016",19,2016-08-21 15:00:00,2016-08-23 12:00:00,25.8,-62.2,30,40
"AL062016",19,2016-08-21 15:00:00,2016-08-24 12:00:00,27.7,-65.5,30,40
"AL062016",19,2016-08-21 15:00:00,2016-08-25 12:00:00,30.5,-67,30,40
"AL062016",18,2016-08-21 09:00:00,2016-08-21 18:00:00,22.9,-53.7,35,45
"AL062016",18,2016-08-21 09:00:00,2016-08-22 06:00:00,23.8,-56.3,35,45
"AL062016",18,2016-08-21 09:00:00,2016-08-22 18:00:00,24.5,-58.6,35,45
"AL062016",18,2016-08-21 09:00:00,2016-08-23 06:00:00,25.3,-60.7,30,40
"AL062016",18,2016-08-21 09:00:00,2016-08-24 06:00:00,27,-64.2,30,40
"AL062016",18,2016-08-21 09:00:00,2016-08-25 06:00:00,29.7,-66.3,30,40
"AL062016",17,2016-08-21 03:00:00,2016-08-21 12:00:00,22.4,-52,45,55
"AL062016",17,2016-08-21 03:00:00,2016-08-22 00:00:00,23.3,-54.6,40,50
"AL062016",17,2016-08-21 03:00:00,2016-08-22 12:00:00,24.2,-57.3,40,50
"AL062016",17,2016-08-21 03:00:00,2016-08-23 00:00:00,24.9,-59.5,35,45
"AL062016",17,2016-08-21 03:00:00,2016-08-24 00:00:00,26.6,-63.3,30,40
"AL062016",17,2016-08-21 03:00:00,2016-08-25 00:00:00,29,-66,30,40
"AL062016",16,2016-08-20 21:00:00,2016-08-21 06:00:00,22.1,-51,35,45
"AL062016",16,2016-08-20 21:00:00,2016-08-21 18:00:00,23.1,-53.6,30,40
"AL062016",16,2016-08-20 21:00:00,2016-08-22 06:00:00,24.1,-56.2,30,40
"AL062016",16,2016-08-20 21:00:00,2016-08-22 18:00:00,25,-58.8,25,35
"AL062016",16,2016-08-20 21:00:00,2016-08-23 18:00:00,27,-62.8,25,35
"AL062016",16,2016-08-20 21:00:00,2016-08-24 18:00:00,29.5,-65.3,25,35
"AL062016",15,2016-08-20 15:00:00,2016-08-21 00:00:00,21.2,-49.5,35,45
"AL062016",15,2016-08-20 15:00:00,2016-08-21 12:00:00,22.3,-52.1,30,40
"AL062016",15,2016-08-20 15:00:00,2016-08-22 00:00:00,23.3,-54.8,30,40
"AL062016",15,2016-08-20 15:00:00,2016-08-22 12:00:00,24.2,-57.6,25,35
"AL062016",15,2016-08-20 15:00:00,2016-08-23 12:00:00,26.2,-61.3,25,35
"AL062016",15,2016-08-20 15:00:00,2016-08-24 12:00:00,28.2,-63.8,25,35
"AL062016",14,2016-08-20 09:00:00,2016-08-20 18:00:00,20,-48.4,30,40
"AL062016",14,2016-08-20 09:00:00,2016-08-21 06:00:00,21.1,-50.8,30,40
"AL062016",14,2016-08-20 09:00:00,2016-08-21 18:00:00,22.1,-53.4,30,40
"AL062016",14,2016-08-20 09:00:00,2016-08-22 06:00:00,23.1,-56,25,35
"AL062016",14,2016-08-20 09:00:00,2016-08-23 06:00:00,25,-61,25,35
"AL062016",14,2016-08-20 09:00:00,2016-08-24 06:00:00,27,-63.5,20,30
"AL062016",13,2016-08-20 03:00:00,2016-08-20 12:00:00,19.4,-47.2,35,45
"AL062016",13,2016-08-20 03:00:00,2016-08-21 00:00:00,20.5,-49.5,35,45
"AL062016",13,2016-08-20 03:00:00,2016-08-21 12:00:00,21.6,-52,30,40
"AL062016",13,2016-08-20 03:00:00,2016-08-22 00:00:00,22.6,-54.7,30,40
"AL062016",13,2016-08-20 03:00:00,2016-08-23 00:00:00,24.6,-59.1,25,35
"AL062016",13,2016-08-20 03:00:00,2016-08-24 00:00:00,26.5,-62,25,35
"AL062016",13,2016-08-20 03:00:00,2016-08-25 00:00:00,29,-63,25,35
"AL062016",12,2016-08-19 21:00:00,2016-08-20 06:00:00,18.9,-46,35,45
"AL062016",12,2016-08-19 21:00:00,2016-08-20 18:00:00,19.9,-48.2,35,45
"AL062016",12,2016-08-19 21:00:00,2016-08-21 06:00:00,21.1,-50.7,30,40
"AL062016",12,2016-08-19 21:00:00,2016-08-21 18:00:00,22.1,-53.1,30,40
"AL062016",12,2016-08-19 21:00:00,2016-08-22 18:00:00,24.5,-57.5,25,35
"AL062016",12,2016-08-19 21:00:00,2016-08-23 18:00:00,26.5,-60.5,25,35
"AL062016",12,2016-08-19 21:00:00,2016-08-24 18:00:00,28.5,-61.5,25,35
"AL062016",11,2016-08-19 15:00:00,2016-08-20 00:00:00,18.4,-44.9,40,50
"AL062016",11,2016-08-19 15:00:00,2016-08-20 12:00:00,19.3,-46.9,35,45
"AL062016",11,2016-08-19 15:00:00,2016-08-21 00:00:00,20.4,-49.1,35,45
